Timestamp,Perimeter,Consumption_MWh,Date,Hour
2023-01-01 00:00:00,Auvergne-Rhône-Alpes,5727.5,2023-01-01,0
2023-01-01 01:00:00,Auvergne-Rhône-Alpes,6027.5,2023-01-01,1
2023-01-01 02:00:00,Auvergne-Rhône-Alpes,6165.0,2023-01-01,2
2023-01-01 03:00:00,Auvergne-Rhône-Alpes,6281.5,2023-01-01,3
2023-01-01 04:00:00,Auvergne-Rhône-Alpes,5779.0,2023-01-01,4
2023-01-01 05:00:00,Auvergne-Rhône-Alpes,5526.5,2023-01-01,5
2023-01-01 06:00:00,Auvergne-Rhône-Alpes,5485.5,2023-01-01,6
2023-01-01 07:00:00,Auvergne-Rhône-Alpes,5554.0,2023-01-01,7
2023-01-01 08:00:00,Auvergne-Rhône-Alpes,5464.0,2023-01-01,8
2023-01-01 09:00:00,Auvergne-Rhône-Alpes,5702.0,2023-01-01,9
2023-01-01 10:00:00,Auvergne-Rhône-Alpes,5853.0,2023-01-01,10
2023-01-01 11:00:00,Auvergne-Rhône-Alpes,6003.5,2023-01-01,11
2023-01-01 12:00:00,Auvergne-Rhône-Alpes,5912.0,2023-01-01,12
2023-01-01 13:00:00,Auvergne-Rhône-Alpes,6126.5,2023-01-01,13
2023-01-01 14:00:00,Auvergne-Rhône-Alpes,5764.0,2023-01-01,14
2023-01-01 15:00:00,Auvergne-Rhône-Alpes,5707.5,2023-01-01,15
2023-01-01 16:00:00,Auvergne-Rhône-Alpes,5604.0,2023-01-01,16
2023-01-01 17:00:00,Auvergne-Rhône-Alpes,5670.5,2023-01-01,17
2023-01-01 18:00:00,Auvergne-Rhône-Alpes,6543.0,2023-01-01,18
2023-01-01 19:00:00,Auvergne-Rhône-Alpes,6732.5,2023-01-01,19
2023-01-01 20:00:00,Auvergne-Rhône-Alpes,6718.0,2023-01-01,20
2023-01-01 21:00:00,Auvergne-Rhône-Alpes,6523.5,2023-01-01,21
2023-01-01 22:00:00,Auvergne-Rhône-Alpes,6137.5,2023-01-01,22
2023-01-01 23:00:00,Auvergne-Rhône-Alpes,6288.5,2023-01-01,23
2023-01-02 00:00:00,Auvergne-Rhône-Alpes,6154.5,2023-01-02,0
2023-01-02 01:00:00,Auvergne-Rhône-Alpes,5813.5,2023-01-02,1
2023-01-02 02:00:00,Auvergne-Rhône-Alpes,5823.5,2023-01-02,2
2023-01-02 03:00:00,Auvergne-Rhône-Alpes,5711.0,2023-01-02,3
2023-01-02 04:00:00,Auvergne-Rhône-Alpes,5556.0,2023-01-02,4
2023-01-02 05:00:00,Auvergne-Rhône-Alpes,5726.0,2023-01-02,5
2023-01-02 06:00:00,Auvergne-Rhône-Alpes,5715.0,2023-01-02,6
2023-01-02 07:00:00,Auvergne-Rhône-Alpes,6415.0,2023-01-02,7
2023-01-02 08:00:00,Auvergne-Rhône-Alpes,6673.0,2023-01-02,8
2023-01-02 09:00:00,Auvergne-Rhône-Alpes,7023.0,2023-01-02,9
2023-01-02 10:00:00,Auvergne-Rhône-Alpes,7338.0,2023-01-02,10
2023-01-02 11:00:00,Auvergne-Rhône-Alpes,7474.0,2023-01-02,11
2023-01-02 12:00:00,Auvergne-Rhône-Alpes,7703.5,2023-01-02,12
2023-01-02 13:00:00,Auvergne-Rhône-Alpes,7630.5,2023-01-02,13
2023-01-02 14:00:00,Auvergne-Rhône-Alpes,7457.0,2023-01-02,14
2023-01-02 15:00:00,Auvergne-Rhône-Alpes,7057.5,2023-01-02,15
2023-01-02 16:00:00,Auvergne-Rhône-Alpes,7376.0,2023-01-02,16
2023-01-02 17:00:00,Auvergne-Rhône-Alpes,6775.5,2023-01-02,17
2023-01-02 18:00:00,Auvergne-Rhône-Alpes,7584.0,2023-01-02,18
2023-01-02 19:00:00,Auvergne-Rhône-Alpes,7688.5,2023-01-02,19
2023-01-02 20:00:00,Auvergne-Rhône-Alpes,7614.0,2023-01-02,20
2023-01-02 21:00:00,Auvergne-Rhône-Alpes,7179.0,2023-01-02,21
2023-01-02 22:00:00,Auvergne-Rhône-Alpes,7049.0,2023-01-02,22
2023-01-02 23:00:00,Auvergne-Rhône-Alpes,7097.0,2023-01-02,23
2023-01-03 00:00:00,Auvergne-Rhône-Alpes,6708.5,2023-01-03,0
2023-01-03 01:00:00,Auvergne-Rhône-Alpes,6464.0,2023-01-03,1
2023-01-03 02:00:00,Auvergne-Rhône-Alpes,6802.0,2023-01-03,2
2023-01-03 03:00:00,Auvergne-Rhône-Alpes,6485.0,2023-01-03,3
2023-01-03 04:00:00,Auvergne-Rhône-Alpes,6324.5,2023-01-03,4
2023-01-03 05:00:00,Auvergne-Rhône-Alpes,6463.5,2023-01-03,5
2023-01-03 06:00:00,Auvergne-Rhône-Alpes,6755.0,2023-01-03,6
2023-01-03 07:00:00,Auvergne-Rhône-Alpes,7259.0,2023-01-03,7
2023-01-03 08:00:00,Auvergne-Rhône-Alpes,7519.5,2023-01-03,8
2023-01-03 09:00:00,Auvergne-Rhône-Alpes,8279.5,2023-01-03,9
2023-01-03 10:00:00,Auvergne-Rhône-Alpes,8582.5,2023-01-03,10
2023-01-03 11:00:00,Auvergne-Rhône-Alpes,8505.0,2023-01-03,11
2023-01-03 12:00:00,Auvergne-Rhône-Alpes,8164.0,2023-01-03,12
2023-01-03 13:00:00,Auvergne-Rhône-Alpes,8036.0,2023-01-03,13
2023-01-03 14:00:00,Auvergne-Rhône-Alpes,7870.5,2023-01-03,14
2023-01-03 15:00:00,Auvergne-Rhône-Alpes,7820.0,2023-01-03,15
2023-01-03 16:00:00,Auvergne-Rhône-Alpes,7740.0,2023-01-03,16
2023-01-03 17:00:00,Auvergne-Rhône-Alpes,7685.0,2023-01-03,17
2023-01-03 18:00:00,Auvergne-Rhône-Alpes,8275.0,2023-01-03,18
2023-01-03 19:00:00,Auvergne-Rhône-Alpes,8626.5,2023-01-03,19
2023-01-03 20:00:00,Auvergne-Rhône-Alpes,8111.0,2023-01-03,20
2023-01-03 21:00:00,Auvergne-Rhône-Alpes,7921.0,2023-01-03,21
2023-01-03 22:00:00,Auvergne-Rhône-Alpes,7340.0,2023-01-03,22
2023-01-03 23:00:00,Auvergne-Rhône-Alpes,8033.0,2023-01-03,23
2023-01-04 00:00:00,Auvergne-Rhône-Alpes,7699.5,2023-01-04,0
2023-01-04 01:00:00,Auvergne-Rhône-Alpes,7178.0,2023-01-04,1
2023-01-04 02:00:00,Auvergne-Rhône-Alpes,7292.5,2023-01-04,2
2023-01-04 03:00:00,Auvergne-Rhône-Alpes,7266.5,2023-01-04,3
2023-01-04 04:00:00,Auvergne-Rhône-Alpes,7028.5,2023-01-04,4
2023-01-04 05:00:00,Auvergne-Rhône-Alpes,7258.5,2023-01-04,5
2023-01-04 06:00:00,Auvergne-Rhône-Alpes,7462.0,2023-01-04,6
2023-01-04 07:00:00,Auvergne-Rhône-Alpes,7934.5,2023-01-04,7
2023-01-04 08:00:00,Auvergne-Rhône-Alpes,8636.0,2023-01-04,8
2023-01-04 09:00:00,Auvergne-Rhône-Alpes,8799.0,2023-01-04,9
2023-01-04 10:00:00,Auvergne-Rhône-Alpes,8945.5,2023-01-04,10
2023-01-04 11:00:00,Auvergne-Rhône-Alpes,8928.0,2023-01-04,11
2023-01-04 12:00:00,Auvergne-Rhône-Alpes,8327.0,2023-01-04,12
2023-01-04 13:00:00,Auvergne-Rhône-Alpes,8306.5,2023-01-04,13
2023-01-04 14:00:00,Auvergne-Rhône-Alpes,8108.5,2023-01-04,14
2023-01-04 15:00:00,Auvergne-Rhône-Alpes,8118.5,2023-01-04,15
2023-01-04 16:00:00,Auvergne-Rhône-Alpes,7802.5,2023-01-04,16
2023-01-04 17:00:00,Auvergne-Rhône-Alpes,8170.5,2023-01-04,17
2023-01-04 18:00:00,Auvergne-Rhône-Alpes,8651.5,2023-01-04,18
2023-01-04 19:00:00,Auvergne-Rhône-Alpes,8600.5,2023-01-04,19
2023-01-04 20:00:00,Auvergne-Rhône-Alpes,8441.0,2023-01-04,20
2023-01-04 21:00:00,Auvergne-Rhône-Alpes,8275.5,2023-01-04,21
2023-01-04 22:00:00,Auvergne-Rhône-Alpes,7780.0,2023-01-04,22
2023-01-04 23:00:00,Auvergne-Rhône-Alpes,8020.5,2023-01-04,23
2023-01-05 00:00:00,Auvergne-Rhône-Alpes,7411.0,2023-01-05,0
2023-01-05 01:00:00,Auvergne-Rhône-Alpes,7350.5,2023-01-05,1
2023-01-05 02:00:00,Auvergne-Rhône-Alpes,7301.5,2023-01-05,2
2023-01-05 03:00:00,Auvergne-Rhône-Alpes,7083.5,2023-01-05,3
2023-01-05 04:00:00,Auvergne-Rhône-Alpes,6980.0,2023-01-05,4
2023-01-05 05:00:00,Auvergne-Rhône-Alpes,6752.5,2023-01-05,5
2023-01-05 06:00:00,Auvergne-Rhône-Alpes,6974.5,2023-01-05,6
2023-01-05 07:00:00,Auvergne-Rhône-Alpes,7882.5,2023-01-05,7
2023-01-05 08:00:00,Auvergne-Rhône-Alpes,8068.0,2023-01-05,8
2023-01-05 09:00:00,Auvergne-Rhône-Alpes,8504.0,2023-01-05,9
2023-01-05 10:00:00,Auvergne-Rhône-Alpes,8537.5,2023-01-05,10
2023-01-05 11:00:00,Auvergne-Rhône-Alpes,8561.0,2023-01-05,11
2023-01-05 12:00:00,Auvergne-Rhône-Alpes,8730.0,2023-01-05,12
2023-01-05 13:00:00,Auvergne-Rhône-Alpes,8278.5,2023-01-05,13
2023-01-05 14:00:00,Auvergne-Rhône-Alpes,8021.0,2023-01-05,14
2023-01-05 15:00:00,Auvergne-Rhône-Alpes,8106.5,2023-01-05,15
2023-01-05 16:00:00,Auvergne-Rhône-Alpes,7694.0,2023-01-05,16
2023-01-05 17:00:00,Auvergne-Rhône-Alpes,7783.0,2023-01-05,17
2023-01-05 18:00:00,Auvergne-Rhône-Alpes,8571.5,2023-01-05,18
2023-01-05 19:00:00,Auvergne-Rhône-Alpes,8804.5,2023-01-05,19
2023-01-05 20:00:00,Auvergne-Rhône-Alpes,8118.5,2023-01-05,20
2023-01-05 21:00:00,Auvergne-Rhône-Alpes,7810.0,2023-01-05,21
2023-01-05 22:00:00,Auvergne-Rhône-Alpes,7506.0,2023-01-05,22
2023-01-05 23:00:00,Auvergne-Rhône-Alpes,7818.5,2023-01-05,23
2023-01-06 00:00:00,Auvergne-Rhône-Alpes,7161.5,2023-01-06,0
2023-01-06 01:00:00,Auvergne-Rhône-Alpes,7075.0,2023-01-06,1
2023-01-06 02:00:00,Auvergne-Rhône-Alpes,7058.0,2023-01-06,2
2023-01-06 03:00:00,Auvergne-Rhône-Alpes,7092.0,2023-01-06,3
2023-01-06 04:00:00,Auvergne-Rhône-Alpes,6874.0,2023-01-06,4
2023-01-06 05:00:00,Auvergne-Rhône-Alpes,7098.0,2023-01-06,5
2023-01-06 06:00:00,Auvergne-Rhône-Alpes,7121.5,2023-01-06,6
2023-01-06 07:00:00,Auvergne-Rhône-Alpes,7751.0,2023-01-06,7
2023-01-06 08:00:00,Auvergne-Rhône-Alpes,8106.5,2023-01-06,8
2023-01-06 09:00:00,Auvergne-Rhône-Alpes,8355.0,2023-01-06,9
2023-01-06 10:00:00,Auvergne-Rhône-Alpes,8331.0,2023-01-06,10
2023-01-06 11:00:00,Auvergne-Rhône-Alpes,8405.0,2023-01-06,11
2023-01-06 12:00:00,Auvergne-Rhône-Alpes,8439.5,2023-01-06,12
2023-01-06 13:00:00,Auvergne-Rhône-Alpes,8114.0,2023-01-06,13
2023-01-06 14:00:00,Auvergne-Rhône-Alpes,8099.5,2023-01-06,14
2023-01-06 15:00:00,Auvergne-Rhône-Alpes,7969.0,2023-01-06,15
2023-01-06 16:00:00,Auvergne-Rhône-Alpes,7815.5,2023-01-06,16
2023-01-06 17:00:00,Auvergne-Rhône-Alpes,7569.5,2023-01-06,17
2023-01-06 18:00:00,Auvergne-Rhône-Alpes,8237.5,2023-01-06,18
2023-01-06 19:00:00,Auvergne-Rhône-Alpes,8495.5,2023-01-06,19
2023-01-06 20:00:00,Auvergne-Rhône-Alpes,8121.0,2023-01-06,20
2023-01-06 21:00:00,Auvergne-Rhône-Alpes,7764.5,2023-01-06,21
2023-01-06 22:00:00,Auvergne-Rhône-Alpes,7282.0,2023-01-06,22
2023-01-06 23:00:00,Auvergne-Rhône-Alpes,7722.5,2023-01-06,23
2023-01-07 00:00:00,Auvergne-Rhône-Alpes,7750.0,2023-01-07,0
2023-01-07 01:00:00,Auvergne-Rhône-Alpes,7113.5,2023-01-07,1
2023-01-07 02:00:00,Auvergne-Rhône-Alpes,7100.0,2023-01-07,2
2023-01-07 03:00:00,Auvergne-Rhône-Alpes,6870.5,2023-01-07,3
2023-01-07 04:00:00,Auvergne-Rhône-Alpes,6736.0,2023-01-07,4
2023-01-07 05:00:00,Auvergne-Rhône-Alpes,6889.0,2023-01-07,5
2023-01-07 06:00:00,Auvergne-Rhône-Alpes,6541.0,2023-01-07,6
2023-01-07 07:00:00,Auvergne-Rhône-Alpes,6827.5,2023-01-07,7
2023-01-07 08:00:00,Auvergne-Rhône-Alpes,7045.5,2023-01-07,8
2023-01-07 09:00:00,Auvergne-Rhône-Alpes,7262.5,2023-01-07,9
2023-01-07 10:00:00,Auvergne-Rhône-Alpes,7499.5,2023-01-07,10
2023-01-07 11:00:00,Auvergne-Rhône-Alpes,7710.5,2023-01-07,11
2023-01-07 12:00:00,Auvergne-Rhône-Alpes,7422.0,2023-01-07,12
2023-01-07 13:00:00,Auvergne-Rhône-Alpes,7251.5,2023-01-07,13
2023-01-07 14:00:00,Auvergne-Rhône-Alpes,7034.0,2023-01-07,14
2023-01-07 15:00:00,Auvergne-Rhône-Alpes,6759.5,2023-01-07,15
2023-01-07 16:00:00,Auvergne-Rhône-Alpes,7004.0,2023-01-07,16
2023-01-07 17:00:00,Auvergne-Rhône-Alpes,6834.0,2023-01-07,17
2023-01-07 18:00:00,Auvergne-Rhône-Alpes,7458.0,2023-01-07,18
2023-01-07 19:00:00,Auvergne-Rhône-Alpes,7558.5,2023-01-07,19
2023-01-07 20:00:00,Auvergne-Rhône-Alpes,7542.0,2023-01-07,20
2023-01-07 21:00:00,Auvergne-Rhône-Alpes,7500.5,2023-01-07,21
2023-01-07 22:00:00,Auvergne-Rhône-Alpes,6950.0,2023-01-07,22
2023-01-07 23:00:00,Auvergne-Rhône-Alpes,7463.5,2023-01-07,23
2023-01-08 00:00:00,Auvergne-Rhône-Alpes,6935.5,2023-01-08,0
2023-01-08 01:00:00,Auvergne-Rhône-Alpes,6496.5,2023-01-08,1
2023-01-08 02:00:00,Auvergne-Rhône-Alpes,6634.0,2023-01-08,2
2023-01-08 03:00:00,Auvergne-Rhône-Alpes,6613.0,2023-01-08,3
2023-01-08 04:00:00,Auvergne-Rhône-Alpes,6201.0,2023-01-08,4
2023-01-08 05:00:00,Auvergne-Rhône-Alpes,5909.0,2023-01-08,5
2023-01-08 06:00:00,Auvergne-Rhône-Alpes,6053.5,2023-01-08,6
2023-01-08 07:00:00,Auvergne-Rhône-Alpes,6140.5,2023-01-08,7
2023-01-08 08:00:00,Auvergne-Rhône-Alpes,6124.0,2023-01-08,8
2023-01-08 09:00:00,Auvergne-Rhône-Alpes,6321.5,2023-01-08,9
2023-01-08 10:00:00,Auvergne-Rhône-Alpes,6775.5,2023-01-08,10
2023-01-08 11:00:00,Auvergne-Rhône-Alpes,7069.0,2023-01-08,11
2023-01-08 12:00:00,Auvergne-Rhône-Alpes,7308.0,2023-01-08,12
2023-01-08 13:00:00,Auvergne-Rhône-Alpes,7275.0,2023-01-08,13
2023-01-08 14:00:00,Auvergne-Rhône-Alpes,6492.0,2023-01-08,14
2023-01-08 15:00:00,Auvergne-Rhône-Alpes,6802.0,2023-01-08,15
2023-01-08 16:00:00,Auvergne-Rhône-Alpes,6801.5,2023-01-08,16
2023-01-08 17:00:00,Auvergne-Rhône-Alpes,6632.5,2023-01-08,17
2023-01-08 18:00:00,Auvergne-Rhône-Alpes,7362.0,2023-01-08,18
2023-01-08 19:00:00,Auvergne-Rhône-Alpes,7605.0,2023-01-08,19
2023-01-08 20:00:00,Auvergne-Rhône-Alpes,7610.0,2023-01-08,20
2023-01-08 21:00:00,Auvergne-Rhône-Alpes,7366.5,2023-01-08,21
2023-01-08 22:00:00,Auvergne-Rhône-Alpes,6772.5,2023-01-08,22
2023-01-08 23:00:00,Auvergne-Rhône-Alpes,7062.5,2023-01-08,23
2023-01-09 00:00:00,Auvergne-Rhône-Alpes,7023.5,2023-01-09,0
2023-01-09 01:00:00,Auvergne-Rhône-Alpes,6576.0,2023-01-09,1
2023-01-09 02:00:00,Auvergne-Rhône-Alpes,6764.5,2023-01-09,2
2023-01-09 03:00:00,Auvergne-Rhône-Alpes,6658.5,2023-01-09,3
2023-01-09 04:00:00,Auvergne-Rhône-Alpes,6636.0,2023-01-09,4
2023-01-09 05:00:00,Auvergne-Rhône-Alpes,6980.5,2023-01-09,5
2023-01-09 06:00:00,Auvergne-Rhône-Alpes,7456.0,2023-01-09,6
2023-01-09 07:00:00,Auvergne-Rhône-Alpes,7721.5,2023-01-09,7
2023-01-09 08:00:00,Auvergne-Rhône-Alpes,8490.0,2023-01-09,8
2023-01-09 09:00:00,Auvergne-Rhône-Alpes,8719.0,2023-01-09,9
2023-01-09 10:00:00,Auvergne-Rhône-Alpes,9081.5,2023-01-09,10
2023-01-09 11:00:00,Auvergne-Rhône-Alpes,8777.0,2023-01-09,11
2023-01-09 12:00:00,Auvergne-Rhône-Alpes,8915.5,2023-01-09,12
2023-01-09 13:00:00,Auvergne-Rhône-Alpes,8611.0,2023-01-09,13
2023-01-09 14:00:00,Auvergne-Rhône-Alpes,8672.0,2023-01-09,14
2023-01-09 15:00:00,Auvergne-Rhône-Alpes,8586.5,2023-01-09,15
2023-01-09 16:00:00,Auvergne-Rhône-Alpes,8545.0,2023-01-09,16
2023-01-09 17:00:00,Auvergne-Rhône-Alpes,8539.5,2023-01-09,17
2023-01-09 18:00:00,Auvergne-Rhône-Alpes,8933.0,2023-01-09,18
2023-01-09 19:00:00,Auvergne-Rhône-Alpes,9436.0,2023-01-09,19
2023-01-09 20:00:00,Auvergne-Rhône-Alpes,8937.5,2023-01-09,20
2023-01-09 21:00:00,Auvergne-Rhône-Alpes,8321.0,2023-01-09,21
2023-01-09 22:00:00,Auvergne-Rhône-Alpes,8139.5,2023-01-09,22
2023-01-09 23:00:00,Auvergne-Rhône-Alpes,8696.0,2023-01-09,23
2023-01-10 00:00:00,Auvergne-Rhône-Alpes,8056.5,2023-01-10,0
2023-01-10 01:00:00,Auvergne-Rhône-Alpes,7806.5,2023-01-10,1
2023-01-10 02:00:00,Auvergne-Rhône-Alpes,7889.5,2023-01-10,2
2023-01-10 03:00:00,Auvergne-Rhône-Alpes,7694.0,2023-01-10,3
2023-01-10 04:00:00,Auvergne-Rhône-Alpes,7795.0,2023-01-10,4
2023-01-10 05:00:00,Auvergne-Rhône-Alpes,7808.5,2023-01-10,5
2023-01-10 06:00:00,Auvergne-Rhône-Alpes,7794.5,2023-01-10,6
2023-01-10 07:00:00,Auvergne-Rhône-Alpes,8569.5,2023-01-10,7
2023-01-10 08:00:00,Auvergne-Rhône-Alpes,9114.0,2023-01-10,8
2023-01-10 09:00:00,Auvergne-Rhône-Alpes,9470.5,2023-01-10,9
2023-01-10 10:00:00,Auvergne-Rhône-Alpes,9619.0,2023-01-10,10
2023-01-10 11:00:00,Auvergne-Rhône-Alpes,9408.0,2023-01-10,11
2023-01-10 12:00:00,Auvergne-Rhône-Alpes,9076.0,2023-01-10,12
2023-01-10 13:00:00,Auvergne-Rhône-Alpes,8774.5,2023-01-10,13
2023-01-10 14:00:00,Auvergne-Rhône-Alpes,8509.5,2023-01-10,14
2023-01-10 15:00:00,Auvergne-Rhône-Alpes,8589.0,2023-01-10,15
2023-01-10 16:00:00,Auvergne-Rhône-Alpes,8514.0,2023-01-10,16
2023-01-10 17:00:00,Auvergne-Rhône-Alpes,8493.5,2023-01-10,17
2023-01-10 18:00:00,Auvergne-Rhône-Alpes,9012.5,2023-01-10,18
2023-01-10 19:00:00,Auvergne-Rhône-Alpes,9260.5,2023-01-10,19
2023-01-10 20:00:00,Auvergne-Rhône-Alpes,8593.5,2023-01-10,20
2023-01-10 21:00:00,Auvergne-Rhône-Alpes,8412.0,2023-01-10,21
2023-01-10 22:00:00,Auvergne-Rhône-Alpes,8213.5,2023-01-10,22
2023-01-10 23:00:00,Auvergne-Rhône-Alpes,8471.5,2023-01-10,23
2023-01-11 00:00:00,Auvergne-Rhône-Alpes,7804.5,2023-01-11,0
2023-01-11 01:00:00,Auvergne-Rhône-Alpes,7431.0,2023-01-11,1
2023-01-11 02:00:00,Auvergne-Rhône-Alpes,7689.0,2023-01-11,2
2023-01-11 03:00:00,Auvergne-Rhône-Alpes,7632.0,2023-01-11,3
2023-01-11 04:00:00,Auvergne-Rhône-Alpes,7402.5,2023-01-11,4
2023-01-11 05:00:00,Auvergne-Rhône-Alpes,7496.5,2023-01-11,5
2023-01-11 06:00:00,Auvergne-Rhône-Alpes,7828.5,2023-01-11,6
2023-01-11 07:00:00,Auvergne-Rhône-Alpes,8366.0,2023-01-11,7
2023-01-11 08:00:00,Auvergne-Rhône-Alpes,8523.0,2023-01-11,8
2023-01-11 09:00:00,Auvergne-Rhône-Alpes,9199.5,2023-01-11,9
2023-01-11 10:00:00,Auvergne-Rhône-Alpes,9258.0,2023-01-11,10
2023-01-11 11:00:00,Auvergne-Rhône-Alpes,9330.0,2023-01-11,11
2023-01-11 12:00:00,Auvergne-Rhône-Alpes,9327.5,2023-01-11,12
2023-01-11 13:00:00,Auvergne-Rhône-Alpes,9234.5,2023-01-11,13
2023-01-11 14:00:00,Auvergne-Rhône-Alpes,8877.0,2023-01-11,14
2023-01-11 15:00:00,Auvergne-Rhône-Alpes,9012.5,2023-01-11,15
2023-01-11 16:00:00,Auvergne-Rhône-Alpes,8829.0,2023-01-11,16
2023-01-11 17:00:00,Auvergne-Rhône-Alpes,8523.0,2023-01-11,17
2023-01-11 18:00:00,Auvergne-Rhône-Alpes,8990.5,2023-01-11,18
2023-01-11 19:00:00,Auvergne-Rhône-Alpes,9186.5,2023-01-11,19
2023-01-11 20:00:00,Auvergne-Rhône-Alpes,8964.0,2023-01-11,20
2023-01-11 21:00:00,Auvergne-Rhône-Alpes,8507.5,2023-01-11,21
2023-01-11 22:00:00,Auvergne-Rhône-Alpes,8270.0,2023-01-11,22
2023-01-11 23:00:00,Auvergne-Rhône-Alpes,8829.5,2023-01-11,23
2023-01-12 00:00:00,Auvergne-Rhône-Alpes,8191.5,2023-01-12,0
2023-01-12 01:00:00,Auvergne-Rhône-Alpes,7854.5,2023-01-12,1
2023-01-12 02:00:00,Auvergne-Rhône-Alpes,8033.0,2023-01-12,2
2023-01-12 03:00:00,Auvergne-Rhône-Alpes,7990.5,2023-01-12,3
2023-01-12 04:00:00,Auvergne-Rhône-Alpes,7916.5,2023-01-12,4
2023-01-12 05:00:00,Auvergne-Rhône-Alpes,7768.5,2023-01-12,5
2023-01-12 06:00:00,Auvergne-Rhône-Alpes,8027.0,2023-01-12,6
2023-01-12 07:00:00,Auvergne-Rhône-Alpes,8594.5,2023-01-12,7
2023-01-12 08:00:00,Auvergne-Rhône-Alpes,9097.0,2023-01-12,8
2023-01-12 09:00:00,Auvergne-Rhône-Alpes,9437.5,2023-01-12,9
2023-01-12 10:00:00,Auvergne-Rhône-Alpes,9536.0,2023-01-12,10
2023-01-12 11:00:00,Auvergne-Rhône-Alpes,9227.0,2023-01-12,11
2023-01-12 12:00:00,Auvergne-Rhône-Alpes,9020.5,2023-01-12,12
2023-01-12 13:00:00,Auvergne-Rhône-Alpes,8609.5,2023-01-12,13
2023-01-12 14:00:00,Auvergne-Rhône-Alpes,8508.5,2023-01-12,14
2023-01-12 15:00:00,Auvergne-Rhône-Alpes,8727.5,2023-01-12,15
2023-01-12 16:00:00,Auvergne-Rhône-Alpes,8478.0,2023-01-12,16
2023-01-12 17:00:00,Auvergne-Rhône-Alpes,8231.5,2023-01-12,17
2023-01-12 18:00:00,Auvergne-Rhône-Alpes,8802.0,2023-01-12,18
2023-01-12 19:00:00,Auvergne-Rhône-Alpes,9045.0,2023-01-12,19
2023-01-12 20:00:00,Auvergne-Rhône-Alpes,8923.5,2023-01-12,20
2023-01-12 21:00:00,Auvergne-Rhône-Alpes,8340.0,2023-01-12,21
2023-01-12 22:00:00,Auvergne-Rhône-Alpes,8140.0,2023-01-12,22
2023-01-12 23:00:00,Auvergne-Rhône-Alpes,8540.0,2023-01-12,23
2023-01-13 00:00:00,Auvergne-Rhône-Alpes,8059.0,2023-01-13,0
2023-01-13 01:00:00,Auvergne-Rhône-Alpes,7714.5,2023-01-13,1
2023-01-13 02:00:00,Auvergne-Rhône-Alpes,7888.5,2023-01-13,2
2023-01-13 03:00:00,Auvergne-Rhône-Alpes,7742.5,2023-01-13,3
2023-01-13 04:00:00,Auvergne-Rhône-Alpes,7503.0,2023-01-13,4
2023-01-13 05:00:00,Auvergne-Rhône-Alpes,7320.5,2023-01-13,5
2023-01-13 06:00:00,Auvergne-Rhône-Alpes,7886.5,2023-01-13,6
2023-01-13 07:00:00,Auvergne-Rhône-Alpes,8096.0,2023-01-13,7
2023-01-13 08:00:00,Auvergne-Rhône-Alpes,8448.0,2023-01-13,8
2023-01-13 09:00:00,Auvergne-Rhône-Alpes,8748.0,2023-01-13,9
2023-01-13 10:00:00,Auvergne-Rhône-Alpes,9237.5,2023-01-13,10
2023-01-13 11:00:00,Auvergne-Rhône-Alpes,9159.0,2023-01-13,11
2023-01-13 12:00:00,Auvergne-Rhône-Alpes,8689.5,2023-01-13,12
2023-01-13 13:00:00,Auvergne-Rhône-Alpes,8605.0,2023-01-13,13
2023-01-13 14:00:00,Auvergne-Rhône-Alpes,8302.5,2023-01-13,14
2023-01-13 15:00:00,Auvergne-Rhône-Alpes,8294.5,2023-01-13,15
2023-01-13 16:00:00,Auvergne-Rhône-Alpes,7925.0,2023-01-13,16
2023-01-13 17:00:00,Auvergne-Rhône-Alpes,7660.0,2023-01-13,17
2023-01-13 18:00:00,Auvergne-Rhône-Alpes,8218.5,2023-01-13,18
2023-01-13 19:00:00,Auvergne-Rhône-Alpes,8580.0,2023-01-13,19
2023-01-13 20:00:00,Auvergne-Rhône-Alpes,8415.5,2023-01-13,20
2023-01-13 21:00:00,Auvergne-Rhône-Alpes,8005.5,2023-01-13,21
2023-01-13 22:00:00,Auvergne-Rhône-Alpes,7721.5,2023-01-13,22
2023-01-13 23:00:00,Auvergne-Rhône-Alpes,8187.5,2023-01-13,23
2023-01-14 00:00:00,Auvergne-Rhône-Alpes,7626.5,2023-01-14,0
2023-01-14 01:00:00,Auvergne-Rhône-Alpes,7641.0,2023-01-14,1
2023-01-14 02:00:00,Auvergne-Rhône-Alpes,7496.0,2023-01-14,2
2023-01-14 03:00:00,Auvergne-Rhône-Alpes,7508.5,2023-01-14,3
2023-01-14 04:00:00,Auvergne-Rhône-Alpes,7278.0,2023-01-14,4
2023-01-14 05:00:00,Auvergne-Rhône-Alpes,7291.0,2023-01-14,5
2023-01-14 06:00:00,Auvergne-Rhône-Alpes,7196.0,2023-01-14,6
2023-01-14 07:00:00,Auvergne-Rhône-Alpes,7269.0,2023-01-14,7
2023-01-14 08:00:00,Auvergne-Rhône-Alpes,7481.5,2023-01-14,8
2023-01-14 09:00:00,Auvergne-Rhône-Alpes,7780.5,2023-01-14,9
2023-01-14 10:00:00,Auvergne-Rhône-Alpes,8293.0,2023-01-14,10
2023-01-14 11:00:00,Auvergne-Rhône-Alpes,8203.0,2023-01-14,11
